sample_id,filename,ticker,asset_class,date,split,atr,ret_1d,ret_5d,ret_10d,ret_20d,ret_30d,label_1d,label_5d,label_10d,label_20d,label_30d
BTC-USD_01232,BTC-USD_01232.png,BTC-USD,crypto,2021-05-18,train,0.080482,-0.014532,-0.148306,-0.124603,-0.193934,-0.126945,SELL,SELL,SELL,SELL,SELL
BTC-USD_01233,BTC-USD_01233.png,BTC-USD,crypto,2021-05-19,train,0.109726,-0.148107,-0.210319,-0.184007,-0.245735,-0.120098,SELL,SELL,SELL,SELL,SELL
BTC-USD_01234,BTC-USD_01234.png,BTC-USD,crypto,2021-05-20,train,0.121805,0.097275,0.04501,-0.066666,-0.100256,-0.033392,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_01235,BTC-USD_01235.png,BTC-USD,crypto,2021-05-21,train,0.133536,-0.08914,-0.060144,-0.133721,-0.088057,-0.135468,SELL,SELL,SELL,SELL,SELL
BTC-USD_01236,BTC-USD_01236.png,BTC-USD,crypto,2021-05-22,train,0.128053,0.006198,0.051958,0.000755,-0.016272,-0.044016,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_01237,BTC-USD_01237.png,BTC-USD,crypto,2021-05-23,train,0.136064,-0.076546,0.023702,-0.022951,-0.005402,-0.169736,SELL,HOLD,SELL,SELL,SELL
BTC-USD_01238,BTC-USD_01238.png,BTC-USD,crypto,2021-05-24,train,0.138184,0.107222,0.026312,0.077572,0.022239,-0.067357,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_01239,BTC-USD_01239.png,BTC-USD,crypto,2021-05-25,train,0.130766,-0.007879,-0.111676,0.012906,0.010074,-0.137813,SELL,SELL,HOLD,HOLD,SELL
BTC-USD_01240,BTC-USD_01240.png,BTC-USD,crypto,2021-05-26,train,0.123317,0.022962,-0.073577,-0.040055,0.046211,-0.102459,HOLD,SELL,SELL,HOLD,SELL
BTC-USD_01241,BTC-USD_01241.png,BTC-USD,crypto,2021-05-27,train,0.117501,-0.022057,-0.051203,-0.100082,0.027908,-0.216725,SELL,SELL,SELL,HOLD,SELL
BTC-USD_01242,BTC-USD_01242.png,BTC-USD,crypto,2021-05-28,train,0.11598,-0.073936,-0.046654,-0.069331,-0.002342,-0.17748,SELL,SELL,SELL,SELL,SELL
BTC-USD_01243,BTC-USD_01243.png,BTC-USD,crypto,2021-05-29,train,0.11374,-0.030766,0.05126,-0.061728,0.06391,-0.029796,SELL,HOLD,SELL,HOLD,SELL
BTC-USD_01244,BTC-USD_01244.png,BTC-USD,crypto,2021-05-30,train,0.109668,0.03022,0.124582,-0.03359,0.033274,-0.005264,HOLD,HOLD,SELL,HOLD,SELL
BTC-USD_01245,BTC-USD_01245.png,BTC-USD,crypto,2021-05-31,train,0.107102,0.045336,0.033522,0.045664,-0.001747,0.005301,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_01246,BTC-USD_01246.png,BTC-USD,crypto,2021-06-01,train,0.100357,-0.017508,-0.048879,-0.017026,-0.044771,-0.06336,SELL,SELL,SELL,SELL,SELL
BTC-USD_01247,BTC-USD_01247.png,BTC-USD,crypto,2021-06-02,train,0.095208,0.023978,-0.022677,0.017549,-0.146785,-0.08867,HOLD,SELL,HOLD,SELL,SELL
BTC-USD_01248,BTC-USD_01248.png,BTC-USD,crypto,2021-06-03,train,0.090444,0.042557,-0.112988,-0.055333,-0.144929,-0.103016,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01249,BTC-USD_01249.png,BTC-USD,crypto,2021-06-04,train,0.090371,-0.06084,-0.158172,-0.002833,-0.150719,-0.123067,SELL,SELL,SELL,SELL,SELL
BTC-USD_01250,BTC-USD_01250.png,BTC-USD,crypto,2021-06-05,train,0.089226,-0.037065,0.012142,0.086267,-0.062403,-0.044523,SELL,HOLD,HOLD,SELL,SELL
BTC-USD_01251,BTC-USD_01251.png,BTC-USD,crypto,2021-06-06,train,0.081574,0.008694,0.031852,0.12799,-0.116643,-0.052133,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_01252,BTC-USD_01252.png,BTC-USD,crypto,2021-06-07,train,0.083004,-0.066333,0.040226,0.066989,-0.108149,-0.046435,SELL,HOLD,HOLD,SELL,SELL
BTC-USD_01253,BTC-USD_01253.png,BTC-USD,crypto,2021-06-08,train,0.08347,-0.002628,0.057655,0.125637,0.031932,0.00874,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01254,BTC-USD_01254.png,BTC-USD,crypto,2021-06-09,train,0.092502,0.109474,0.15534,0.066863,0.028326,-0.017944,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_01255,BTC-USD_01255.png,BTC-USD,crypto,2021-06-10,train,0.089047,-0.017355,0.074124,-0.047411,-0.040363,-0.0998,SELL,HOLD,SELL,SELL,SELL
BTC-USD_01256,BTC-USD_01256.png,BTC-USD,crypto,2021-06-11,train,0.082857,0.017068,0.096137,-0.027745,-0.046333,-0.09069,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_01257,BTC-USD_01257.png,BTC-USD,crypto,2021-06-12,train,0.081383,-0.048904,0.026763,-0.164334,-0.106219,-0.086515,SELL,HOLD,SELL,SELL,SELL
BTC-USD_01258,BTC-USD_01258.png,BTC-USD,crypto,2021-06-13,train,0.087253,0.095057,0.067982,-0.089597,-0.047683,-0.069792,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_01259,BTC-USD_01259.png,BTC-USD,crypto,2021-06-14,train,0.083194,0.028259,-0.088476,-0.147887,-0.120235,-0.178631,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01260,BTC-USD_01260.png,BTC-USD,crypto,2021-06-15,train,0.07769,0.004658,-0.121535,-0.14867,-0.13079,-0.203217,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01261,BTC-USD_01261.png,BTC-USD,crypto,2021-06-16,train,0.075056,-0.052307,-0.123882,-0.244633,-0.180123,-0.240125,SELL,SELL,SELL,SELL,SELL
BTC-USD_01262,BTC-USD_01262.png,BTC-USD,crypto,2021-06-17,train,0.072259,-0.007685,-0.191097,-0.175138,-0.113424,-0.199184,SELL,SELL,SELL,SELL,SELL
BTC-USD_01263,BTC-USD_01263.png,BTC-USD,crypto,2021-06-18,train,0.072896,-0.061402,-0.157579,-0.093706,-0.116897,-0.187956,SELL,SELL,SELL,SELL,SELL
BTC-USD_01264,BTC-USD_01264.png,BTC-USD,crypto,2021-06-19,train,0.068857,-0.0048,-0.059411,-0.038537,-0.084807,-0.118226,SELL,SELL,SELL,SELL,SELL
BTC-USD_01265,BTC-USD_01265.png,BTC-USD,crypto,2021-06-20,train,0.069512,0.002312,-0.027135,0.007048,-0.052389,-0.144698,HOLD,SELL,HOLD,SELL,SELL
BTC-USD_01266,BTC-USD_01266.png,BTC-USD,crypto,2021-06-21,train,0.076774,-0.119522,-0.120751,-0.018589,-0.062945,-0.180348,AVOID,SELL,SELL,SELL,SELL
BTC-USD_01267,BTC-USD_01267.png,BTC-USD,crypto,2021-06-22,train,0.085053,0.025833,0.015959,0.058115,0.077819,0.013608,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01268,BTC-USD_01268.png,BTC-USD,crypto,2021-06-23,train,0.085939,0.036767,0.063873,0.041914,0.019805,-0.005941,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_01269,BTC-USD_01269.png,BTC-USD,crypto,2021-06-24,train,0.085724,0.027476,0.020873,0.027652,-0.030744,-0.004204,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_01270,BTC-USD_01270.png,BTC-USD,crypto,2021-06-25,train,0.090205,-0.091305,0.034183,0.01788,-0.054547,-0.010732,SELL,HOLD,HOLD,SELL,SELL
BTC-USD_01271,BTC-USD_01271.png,BTC-USD,crypto,2021-06-26,train,0.088516,0.017188,0.102162,0.06451,0.004508,0.110952,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01272,BTC-USD_01272.png,BTC-USD,crypto,2021-06-27,train,0.08742,0.073747,0.042156,0.061714,-0.024047,0.148459,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_01273,BTC-USD_01273.png,BTC-USD,crypto,2021-06-28,train,0.080835,-0.006233,-0.02196,-0.023191,-0.094251,0.128655,SELL,SELL,SELL,SELL,HOLD
BTC-USD_01274,BTC-USD_01274.png,BTC-USD,crypto,2021-06-29,train,0.078922,0.040785,0.006779,-0.04627,-0.079688,0.149723,HOLD,HOLD,SELL,SELL,HOLD
BTC-USD_01275,BTC-USD_01275.png,BTC-USD,crypto,2021-06-30,train,0.075792,-0.023325,-0.016303,-0.059437,-0.151746,0.109251,SELL,SELL,SELL,SELL,HOLD
BTC-USD_01276,BTC-USD_01276.png,BTC-USD,crypto,2021-07-01,train,0.073894,-0.042818,-0.037652,-0.044356,-0.161759,0.186748,SELL,SELL,SELL,SELL,HOLD
BTC-USD_01277,BTC-USD_01277.png,BTC-USD,crypto,2021-07-02,train,0.068684,0.009632,0.019558,0.019704,-0.044507,0.215034,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_01278,BTC-USD_01278.png,BTC-USD,crypto,2021-07-03,train,0.065452,0.022505,-0.001232,-0.022109,-0.047855,0.164924,HOLD,SELL,SELL,SELL,HOLD
BTC-USD_01279,BTC-USD_01279.png,BTC-USD,crypto,2021-07-04,train,0.062652,0.017704,-0.053048,-0.058396,-0.031856,0.122894,HOLD,SELL,SELL,SELL,HOLD
BTC-USD_01280,BTC-USD_01280.png,BTC-USD,crypto,2021-07-05,train,0.062135,-0.044675,-0.043135,-0.072427,-0.028612,0.078067,SELL,SELL,SELL,SELL,HOLD
BTC-USD_01281,BTC-USD_01281.png,BTC-USD,crypto,2021-07-06,train,0.059535,0.014392,-0.006704,-0.060002,0.046442,0.163685,HOLD,SELL,SELL,HOLD,HOLD
BTC-USD_01282,BTC-USD_01282.png,BTC-USD,crypto,2021-07-07,train,0.056108,-0.011158,0.000146,-0.085761,0.086745,0.177131,SELL,HOLD,SELL,HOLD,HOLD
BTC-USD_01283,BTC-USD_01283.png,BTC-USD,crypto,2021-07-08,train,0.055617,-0.029312,-0.020877,-0.07106,0.151846,0.234827,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_01284,BTC-USD_01284.png,BTC-USD,crypto,2021-07-09,train,0.05519,0.027617,-0.005348,-0.033419,0.195992,0.303958,HOLD,SELL,SELL,HOLD,HOLD
BTC-USD_01285,BTC-USD_01285.png,BTC-USD,crypto,2021-07-10,train,0.052144,-0.008244,-0.029292,-0.092308,0.168688,0.259189,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_01286,BTC-USD_01286.png,BTC-USD,crypto,2021-07-11,train,0.050115,0.021242,-0.053298,-0.117403,0.231104,0.324396,HOLD,SELL,SELL,HOLD,HOLD
BTC-USD_01287,BTC-USD_01287.png,BTC-USD,crypto,2021-07-12,train,0.050812,-0.032181,-0.085906,-0.064211,0.19533,0.286179,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_01288,BTC-USD_01288.png,BTC-USD,crypto,2021-07-13,train,0.048323,-0.013782,-0.050182,-0.025746,0.187033,0.318549,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_01289,BTC-USD_01289.png,BTC-USD,crypto,2021-07-14,train,0.047679,0.003673,-0.028071,0.02654,0.181289,0.306439,HOLD,SELL,HOLD,HOLD,HOLD
BTC-USD_01290,BTC-USD_01290.png,BTC-USD,crypto,2021-07-15,train,0.049381,-0.032249,-0.063016,0.043815,0.150494,0.375776,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01291,BTC-USD_01291.png,BTC-USD,crypto,2021-07-16,train,0.047486,-0.011367,-0.064105,0.106444,0.223687,0.393348,SELL,SELL,HOLD,HOLD,BUY
BTC-USD_01292,BTC-USD_01292.png,BTC-USD,crypto,2021-07-17,train,0.044176,0.003543,0.021695,0.172506,0.262892,0.403654,HOLD,HOLD,HOLD,HOLD,BUY
BTC-USD_01293,BTC-USD_01293.png,BTC-USD,crypto,2021-07-18,train,0.04329,0.008329,0.024436,0.222905,0.305887,0.377702,HOLD,HOLD,BUY,BUY,BUY
BTC-USD_01294,BTC-USD_01294.png,BTC-USD,crypto,2021-07-19,train,0.043062,-0.031273,0.054611,0.229411,0.337376,0.340504,SELL,HOLD,BUY,BUY,HOLD
BTC-USD_01295,BTC-USD_01295.png,BTC-USD,crypto,2021-07-20,train,0.044438,-0.033339,0.106832,0.260996,0.351497,0.374141,SELL,HOLD,BUY,BUY,BUY
BTC-USD_01296,BTC-USD_01296.png,BTC-USD,crypto,2021-07-21,train,0.052944,0.074434,0.170549,0.348507,0.441799,0.449366,HOLD,HOLD,BUY,BUY,BUY
BTC-USD_01297,BTC-USD_01297.png,BTC-USD,crypto,2021-07-22,train,0.049336,0.006284,0.15081,0.259541,0.35039,0.429529,HOLD,HOLD,BUY,BUY,BUY
BTC-USD_01298,BTC-USD_01298.png,BTC-USD,crypto,2021-07-23,train,0.049045,0.038504,0.198469,0.212779,0.344295,0.414417,HOLD,BUY,HOLD,BUY,BUY
BTC-USD_01299,BTC-USD_01299.png,BTC-USD,crypto,2021-07-24,train,0.046736,0.020948,0.1748,0.15475,0.2799,0.384386,HOLD,BUY,HOLD,HOLD,BUY
BTC-USD_01300,BTC-USD_01300.png,BTC-USD,crypto,2021-07-25,train,0.046271,0.030379,0.154165,0.106679,0.331961,0.367979,HOLD,HOLD,HOLD,BUY,HOLD
BTC-USD_01301,BTC-USD_01301.png,BTC-USD,crypto,2021-07-26,train,0.059762,0.054695,0.177959,0.117243,0.286904,0.299756,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01302,BTC-USD_01302.png,BTC-USD,crypto,2021-07-27,train,0.062382,0.053943,0.108731,0.090386,0.231148,0.271021,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01303,BTC-USD_01303.png,BTC-USD,crypto,2021-07-28,train,0.060675,0.014835,0.01431,0.082982,0.154797,0.174975,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01304,BTC-USD_01304.png,BTC-USD,crypto,2021-07-29,train,0.056722,0.000313,-0.020051,0.107965,0.111093,0.20424,HOLD,SELL,HOLD,HOLD,HOLD
BTC-USD_01305,BTC-USD_01305.png,BTC-USD,crypto,2021-07-30,train,0.06195,0.054172,-0.047486,0.090501,0.113145,0.200737,HOLD,SELL,HOLD,HOLD,HOLD
BTC-USD_01306,BTC-USD_01306.png,BTC-USD,crypto,2021-07-31,train,0.057241,-0.014533,-0.060715,0.093291,0.100858,0.145079,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01307,BTC-USD_01307.png,BTC-USD,crypto,2021-08-01,train,0.05922,-0.040478,-0.018344,0.09085,0.169989,0.122587,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01308,BTC-USD_01308.png,BTC-USD,crypto,2021-08-02,train,0.056904,-0.019525,0.068672,0.131517,0.201638,0.165436,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01309,BTC-USD_01309.png,BTC-USD,crypto,2021-08-03,train,0.05601,-0.027122,0.128016,0.12515,0.229637,0.219967,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01310,BTC-USD_01310.png,BTC-USD,crypto,2021-08-04,train,0.056801,0.040943,0.137987,0.225282,0.261301,0.256882,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01311,BTC-USD_01311.png,BTC-USD,crypto,2021-08-05,train,0.062256,0.027838,0.154006,0.169661,0.182513,0.229983,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01312,BTC-USD_01312.png,BTC-USD,crypto,2021-08-06,train,0.06485,0.046538,0.109194,0.140762,0.180634,0.200529,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01313,BTC-USD_01313.png,BTC-USD,crypto,2021-08-07,train,0.062653,0.039819,0.062845,0.071815,0.091994,0.189567,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01314,BTC-USD_01314.png,BTC-USD,crypto,2021-08-08,train,0.060136,-0.017152,-0.002866,0.003127,0.096275,0.166611,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01315,BTC-USD_01315.png,BTC-USD,crypto,2021-08-09,train,0.063102,0.056963,0.087295,0.022644,0.110236,0.06653,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01316,BTC-USD_01316.png,BTC-USD,crypto,2021-08-10,train,0.060246,-0.016974,0.015655,0.007567,0.051788,-0.005927,SELL,HOLD,HOLD,HOLD,SELL
BTC-USD_01317,BTC-USD_01317.png,BTC-USD,crypto,2021-08-11,train,0.056261,0.000189,0.031568,0.079139,0.031737,0.017535,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01318,BTC-USD_01318.png,BTC-USD,crypto,2021-08-12,train,0.055683,-0.025892,0.008971,0.070122,0.03392,-0.015689,SELL,HOLD,HOLD,HOLD,SELL
BTC-USD_01319,BTC-USD_01319.png,BTC-USD,crypto,2021-08-13,train,0.058911,0.073009,0.005993,0.104487,0.094817,0.017253,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01320,BTC-USD_01320.png,BTC-USD,crypto,2021-08-14,train,0.056416,-0.014678,-0.064651,0.036019,0.0316,-0.03687,SELL,SELL,HOLD,HOLD,SELL
BTC-USD_01321,BTC-USD_01321.png,BTC-USD,crypto,2021-08-15,train,0.053926,-0.001061,-0.008088,0.012851,0.060322,-0.046367,SELL,SELL,HOLD,HOLD,SELL
BTC-USD_01322,BTC-USD_01322.png,BTC-USD,crypto,2021-08-16,train,0.053248,-0.022408,0.047571,0.039873,0.059768,0.000966,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01323,BTC-USD_01323.png,BTC-USD,crypto,2021-08-17,train,0.053762,-0.028869,0.061151,0.020179,0.117751,0.046129,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01324,BTC-USD_01324.png,BTC-USD,crypto,2021-08-18,train,0.051331,0.002365,0.098494,0.093147,0.163484,0.066808,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01325,BTC-USD_01325.png,BTC-USD,crypto,2021-08-19,train,0.053333,0.041886,0.10067,0.087592,0.043886,0.053589,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01326,BTC-USD_01326.png,BTC-USD,crypto,2021-08-20,train,0.053904,0.054598,0.020939,0.044221,-0.013494,0.032863,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_01327,BTC-USD_01327.png,BTC-USD,crypto,2021-08-21,train,0.050513,-0.008829,-0.007699,-0.047402,-0.061604,-0.04305,SELL,SELL,SELL,SELL,SELL
BTC-USD_01328,BTC-USD_01328.png,BTC-USD,crypto,2021-08-22,train,0.047245,0.008473,-0.040972,-0.036202,-0.08581,-0.132329,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01329,BTC-USD_01329.png,BTC-USD,crypto,2021-08-23,train,0.04475,0.004541,-0.005346,-0.00967,-0.087234,-0.19229,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01330,BTC-USD_01330.png,BTC-USD,crypto,2021-08-24,train,0.044682,-0.037845,-0.013078,-0.004418,-0.072889,-0.128432,SELL,SELL,SELL,SELL,SELL
BTC-USD_01331,BTC-USD_01331.png,BTC-USD,crypto,2021-08-25,train,0.044424,0.02596,0.023282,0.047471,-0.059218,-0.060731,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_01332,BTC-USD_01332.png,BTC-USD,crypto,2021-08-26,train,0.046512,-0.042102,-0.039703,0.019895,-0.038906,-0.133553,SELL,SELL,HOLD,SELL,SELL
BTC-USD_01333,BTC-USD_01333.png,BTC-USD,crypto,2021-08-27,train,0.048032,0.044099,0.00477,0.097573,0.025951,-0.09433,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_01334,BTC-USD_01334.png,BTC-USD,crypto,2021-08-28,train,0.043759,-0.00319,-0.004323,0.070337,-0.026339,-0.126979,SELL,SELL,HOLD,SELL,SELL
BTC-USD_01335,BTC-USD_01335.png,BTC-USD,crypto,2021-08-29,train,0.042609,-0.001485,0.00866,-0.043706,-0.034003,-0.14656,SELL,HOLD,SELL,SELL,SELL
BTC-USD_01336,BTC-USD_01336.png,BTC-USD,crypto,2021-08-30,train,0.042322,-0.037025,0.024189,-0.057715,-0.011358,-0.173927,SELL,HOLD,SELL,SELL,SELL
BTC-USD_01337,BTC-USD_01337.png,BTC-USD,crypto,2021-08-31,train,0.040758,0.002371,0.059598,-0.014202,0.004352,-0.124074,HOLD,HOLD,SELL,HOLD,SELL
BTC-USD_01338,BTC-USD_01338.png,BTC-USD,crypto,2021-09-01,train,0.042528,0.035006,0.092802,-0.049608,-0.096127,-0.074262,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_01339,BTC-USD_01339.png,BTC-USD,crypto,2021-09-02,train,0.041474,0.009793,0.07466,-0.077564,-0.182621,-0.015059,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_01340,BTC-USD_01340.png,BTC-USD,crypto,2021-09-03,train,0.042961,0.014044,-0.052365,-0.06847,-0.124014,-0.033314,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01341,BTC-USD_01341.png,BTC-USD,crypto,2021-09-04,train,0.03989,-0.001615,-0.081904,-0.106689,-0.108202,-0.037172,SELL,SELL,SELL,SELL,SELL
BTC-USD_01342,BTC-USD_01342.png,BTC-USD,crypto,2021-09-05,train,0.040792,0.035575,-0.0738,-0.058801,-0.153448,-0.016793,HOLD,SELL,SELL,SELL,SELL
BTC-USD_01343,BTC-USD_01343.png,BTC-USD,crypto,2021-09-06,train,0.039597,0.016863,-0.142411,-0.071622,-0.191903,-0.004621,HOLD,AVOID,SELL,SELL,SELL
BTC-USD_01344,BTC-USD_01344.png,BTC-USD,crypto,2021-09-07,train,0.058557,-0.117232,-0.152224,-0.096676,-0.197315,0.05053,AVOID,SELL,SELL,SELL,HOLD
BTC-USD_01345,BTC-USD_01345.png,BTC-USD,crypto,2021-09-08,train,0.058647,-0.015495,-0.016105,0.009702,-0.102854,0.139264,SELL,SELL,HOLD,SELL,HOLD
BTC-USD_01346,BTC-USD_01346.png,BTC-USD,crypto,2021-09-09,train,0.055433,0.006488,-0.024785,0.046357,-0.116212,0.157762,HOLD,SELL,HOLD,SELL,HOLD
BTC-USD_01347,BTC-USD_01347.png,BTC-USD,crypto,2021-09-10,train,0.055765,-0.033035,0.014999,0.018554,-0.109871,0.169641,SELL,HOLD,HOLD,SELL,HOLD
BTC-USD_01348,BTC-USD_01348.png,BTC-USD,crypto,2021-09-11,train,0.051749,0.00705,0.070789,-0.046518,-0.024653,0.199092,HOLD,HOLD,SELL,SELL,HOLD
BTC-USD_01349,BTC-USD_01349.png,BTC-USD,crypto,2021-09-12,train,0.049493,0.018887,0.055548,-0.105057,0.062505,0.240391,HOLD,HOLD,SELL,HOLD,HOLD
BTC-USD_01350,BTC-USD_01350.png,BTC-USD,crypto,2021-09-13,train,0.051599,-0.024174,0.025807,-0.055544,0.035156,0.196069,SELL,HOLD,SELL,HOLD,HOLD
BTC-USD_01351,BTC-USD_01351.png,BTC-USD,crypto,2021-09-14,train,0.052031,0.046272,0.071142,-0.001513,0.069516,0.244222,HOLD,HOLD,SELL,HOLD,HOLD
BTC-USD_01352,BTC-USD_01352.png,BTC-USD,crypto,2021-09-15,train,0.049842,0.022755,0.003555,-0.094647,0.042008,0.196563,HOLD,HOLD,SELL,HOLD,HOLD
BTC-USD_01353,BTC-USD_01353.png,BTC-USD,crypto,2021-09-16,train,0.047092,-0.008191,-0.117307,-0.120281,0.067001,0.245695,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_01354,BTC-USD_01354.png,BTC-USD,crypto,2021-09-17,train,0.044519,-0.010854,-0.160605,-0.100639,0.147206,0.242427,SELL,AVOID,SELL,HOLD,HOLD
BTC-USD_01355,BTC-USD_01355.png,BTC-USD,crypto,2021-09-18,train,0.043392,0.02116,-0.081351,-0.112557,0.129561,0.264085,HOLD,SELL,SELL,HOLD,HOLD
BTC-USD_01356,BTC-USD_01356.png,BTC-USD,crypto,2021-09-19,train,0.041496,-0.021315,-0.072655,-0.162569,0.111405,0.250571,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_01357,BTC-USD_01357.png,BTC-USD,crypto,2021-09-20,train,0.049306,-0.098108,-0.098202,-0.128426,0.151086,0.307299,AVOID,SELL,SELL,HOLD,HOLD
BTC-USD_01358,BTC-USD_01358.png,BTC-USD,crypto,2021-09-21,train,0.05462,-0.051488,-0.002974,0.021865,0.24561,0.431985,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01359,BTC-USD_01359.png,BTC-USD,crypto,2021-09-22,train,0.058323,0.0684,0.059965,0.167562,0.345448,0.424446,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01360,BTC-USD_01360.png,BTC-USD,crypto,2021-09-23,train,0.056155,0.029856,-0.031206,0.0907,0.251612,0.331344,HOLD,SELL,HOLD,HOLD,HOLD
BTC-USD_01361,BTC-USD_01361.png,BTC-USD,crypto,2021-09-24,train,0.060975,-0.046862,-0.089914,0.071029,0.245735,0.312977,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01362,BTC-USD_01362.png,BTC-USD,crypto,2021-09-25,train,0.056693,-0.002879,-0.030223,0.136655,0.29121,0.352273,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_01363,BTC-USD_01363.png,BTC-USD,crypto,2021-09-26,train,0.058719,0.011451,0.024838,0.187282,0.365976,0.389179,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01364,BTC-USD_01364.png,BTC-USD,crypto,2021-09-27,train,0.05744,-0.022772,0.107596,0.247845,0.343067,0.334351,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01365,BTC-USD_01365.png,BTC-USD,crypto,2021-09-28,train,0.055601,-0.028852,0.121906,0.242118,0.376642,0.325459,SELL,HOLD,HOLD,BUY,HOLD
BTC-USD_01366,BTC-USD_01366.png,BTC-USD,crypto,2021-09-29,train,0.053762,0.012829,0.160944,0.273974,0.413141,0.390246,HOLD,HOLD,BUY,BUY,HOLD
BTC-USD_01367,BTC-USD_01367.png,BTC-USD,crypto,2021-09-30,train,0.055088,0.052183,0.166879,0.279512,0.435725,0.403561,HOLD,HOLD,BUY,BUY,HOLD
BTC-USD_01368,BTC-USD_01368.png,BTC-USD,crypto,2021-10-01,train,0.06332,0.094208,0.162443,0.223746,0.41012,0.345914,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01369,BTC-USD_01369.png,BTC-USD,crypto,2021-10-02,train,0.05714,-0.008462,0.140249,0.177886,0.256884,0.242455,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_01370,BTC-USD_01370.png,BTC-USD,crypto,2021-10-03,train,0.055036,0.010186,0.120212,0.160912,0.240644,0.245774,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01371,BTC-USD_01371.png,BTC-USD,crypto,2021-10-04,train,0.05437,0.018764,0.11303,0.174705,0.241948,0.271364,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01372,BTC-USD_01372.png,BTC-USD,crypto,2021-10-05,train,0.054633,0.047748,0.112633,0.154554,0.215618,0.248537,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01373,BTC-USD_01373.png,BTC-USD,crypto,2021-10-06,train,0.060497,0.072014,0.061302,0.178694,0.201897,0.176391,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_01374,BTC-USD_01374.png,BTC-USD,crypto,2021-10-07,train,0.056853,-0.028499,0.037637,0.095221,0.086506,0.099049,SELL,HOLD,HOLD,HOLD,HOLD
