sample_id,filename,ticker,asset_class,date,split,atr,ret_3d,ret_7d,ret_15d,ret_30d,label_3d,label_7d,label_15d,label_30d
XRP-USD_01948,XRP-USD_01948.png,XRP-USD,crypto,2026-05-04,test,0.023272,0.026416,0.05961,0.001168,-0.137027,HOLD,BUY,HOLD,SELL
XRP-USD_01949,XRP-USD_01949.png,XRP-USD,crypto,2026-05-05,test,0.023069,-0.003479,0.059176,-0.022796,-0.148181,HOLD,BUY,HOLD,SELL
XRP-USD_01950,XRP-USD_01950.png,XRP-USD,crypto,2026-05-06,test,0.024385,0.003628,0.016111,-0.034397,-0.191687,HOLD,HOLD,HOLD,SELL
XRP-USD_01951,XRP-USD_01951.png,XRP-USD,crypto,2026-05-07,test,0.025225,-0.003243,0.001141,-0.037642,-0.26191,HOLD,HOLD,HOLD,SELL
XRP-USD_01952,XRP-USD_01952.png,XRP-USD,crypto,2026-05-08,test,0.026262,0.059937,0.067583,-0.039273,-0.237888,BUY,BUY,HOLD,SELL
XRP-USD_01953,XRP-USD_01953.png,XRP-USD,crypto,2026-05-09,test,0.024773,0.04044,0.010832,-0.043808,-0.20565,BUY,HOLD,HOLD,SELL
XRP-USD_01954,XRP-USD_01954.png,XRP-USD,crypto,2026-05-10,test,0.030118,0.0112,-0.004284,-0.050603,-0.195274,HOLD,HOLD,HOLD,SELL
XRP-USD_01955,XRP-USD_01955.png,XRP-USD,crypto,2026-05-11,test,0.030121,-0.032054,-0.050025,-0.087521,-0.258555,HOLD,HOLD,SELL,SELL
XRP-USD_01956,XRP-USD_01956.png,XRP-USD,crypto,2026-05-12,test,0.031754,0.004927,-0.061161,-0.10647,-0.297093,HOLD,SELL,SELL,SELL
XRP-USD_01957,XRP-USD_01957.png,XRP-USD,crypto,2026-05-13,test,0.032599,-0.001652,-0.054016,-0.094847,-0.229513,HOLD,HOLD,SELL,SELL
ADA-USD_00090,ADA-USD_00090.png,ADA-USD,crypto,2021-04-02,train,0.065421,0.001828,0.025071,0.175188,0.129059,HOLD,HOLD,HOLD,HOLD
ADA-USD_00091,ADA-USD_00091.png,ADA-USD,crypto,2021-04-03,train,0.064782,0.01476,0.005859,0.146197,0.103371,HOLD,HOLD,HOLD,HOLD
ADA-USD_00092,ADA-USD_00092.png,ADA-USD,crypto,2021-04-04,train,0.059948,0.067617,0.038032,0.083538,0.149176,HOLD,HOLD,HOLD,HOLD
ADA-USD_00093,ADA-USD_00093.png,ADA-USD,crypto,2021-04-05,train,0.057577,-0.013751,0.061297,0.005473,0.067103,HOLD,HOLD,HOLD,HOLD
ADA-USD_00094,ADA-USD_00094.png,ADA-USD,crypto,2021-04-06,train,0.065877,0.004221,0.080525,0.041642,0.194849,HOLD,HOLD,HOLD,HOLD
ADA-USD_00095,ADA-USD_00095.png,ADA-USD,crypto,2021-04-07,train,0.070473,-0.04215,0.117438,-0.039499,0.273433,HOLD,HOLD,HOLD,BUY
ADA-USD_00096,ADA-USD_00096.png,ADA-USD,crypto,2021-04-08,train,0.066822,0.036437,0.2139,-0.02423,0.341471,HOLD,BUY,HOLD,BUY
ADA-USD_00097,ADA-USD_00097.png,ADA-USD,crypto,2021-04-09,train,0.061635,0.038054,0.194726,-0.053681,0.283762,HOLD,BUY,HOLD,BUY
ADA-USD_00098,ADA-USD_00098.png,ADA-USD,crypto,2021-04-10,train,0.059578,0.089426,0.163239,-0.088726,0.38603,BUY,BUY,HOLD,BUY
ADA-USD_00099,ADA-USD_00099.png,ADA-USD,crypto,2021-04-11,train,0.061645,0.147023,0.127773,-0.113261,0.299723,BUY,BUY,HOLD,BUY
ADA-USD_00100,ADA-USD_00100.png,ADA-USD,crypto,2021-04-12,train,0.061964,0.138852,0.006896,-0.026166,0.331185,BUY,HOLD,HOLD,BUY
ADA-USD_00101,ADA-USD_00101.png,ADA-USD,crypto,2021-04-13,train,0.069292,0.118421,-0.094074,-0.007015,0.16535,BUY,HOLD,HOLD,HOLD
ADA-USD_00102,ADA-USD_00102.png,ADA-USD,crypto,2021-04-14,train,0.07939,0.00365,-0.109045,-0.055426,0.314563,HOLD,HOLD,HOLD,BUY
ADA-USD_00103,ADA-USD_00103.png,ADA-USD,crypto,2021-04-15,train,0.076079,-0.049689,-0.187376,-0.106785,0.320248,HOLD,SELL,HOLD,BUY
ADA-USD_00104,ADA-USD_00104.png,ADA-USD,crypto,2021-04-16,train,0.082051,-0.149775,-0.25595,-0.091197,0.383467,SELL,SELL,HOLD,BUY
ADA-USD_00105,ADA-USD_00105.png,ADA-USD,crypto,2021-04-17,train,0.0794,-0.167887,-0.203798,-0.046129,0.488357,SELL,SELL,HOLD,BUY
ADA-USD_00106,ADA-USD_00106.png,ADA-USD,crypto,2021-04-18,train,0.097574,-0.089795,-0.229064,-0.042826,0.383526,HOLD,SELL,HOLD,BUY
ADA-USD_00107,ADA-USD_00107.png,ADA-USD,crypto,2021-04-19,train,0.10005,-0.055421,-0.158768,0.065637,0.451638,HOLD,HOLD,HOLD,BUY
ADA-USD_00108,ADA-USD_00108.png,ADA-USD,crypto,2021-04-20,train,0.10341,-0.043455,0.029657,0.061629,0.213125,HOLD,HOLD,HOLD,HOLD
ADA-USD_00109,ADA-USD_00109.png,ADA-USD,crypto,2021-04-21,train,0.098643,-0.091102,0.031868,0.153206,0.357776,HOLD,HOLD,HOLD,HOLD
ADA-USD_00110,ADA-USD_00110.png,ADA-USD,crypto,2021-04-22,train,0.103152,-0.091377,0.101512,0.312932,0.251804,HOLD,HOLD,BUY,HOLD
ADA-USD_00111,ADA-USD_00111.png,ADA-USD,crypto,2021-04-23,train,0.116175,-0.052594,0.131345,0.365701,0.24375,HOLD,HOLD,BUY,HOLD
ADA-USD_00112,ADA-USD_00112.png,ADA-USD,crypto,2021-04-24,train,0.112144,0.065568,0.157209,0.337443,0.137034,HOLD,HOLD,BUY,HOLD
ADA-USD_00113,ADA-USD_00113.png,ADA-USD,crypto,2021-04-25,train,0.112124,0.171137,0.205836,0.474756,0.341381,BUY,HOLD,BUY,HOLD
ADA-USD_00114,ADA-USD_00114.png,ADA-USD,crypto,2021-04-26,train,0.11773,0.204859,0.198208,0.412985,0.357142,BUY,HOLD,BUY,HOLD
ADA-USD_00115,ADA-USD_00115.png,ADA-USD,crypto,2021-04-27,train,0.113355,0.058234,0.0987,0.357351,0.367854,HOLD,HOLD,BUY,HOLD
ADA-USD_00116,ADA-USD_00116.png,ADA-USD,crypto,2021-04-28,train,0.109767,0.034239,-0.02543,0.172365,0.230645,HOLD,HOLD,HOLD,HOLD
ADA-USD_00117,ADA-USD_00117.png,ADA-USD,crypto,2021-04-29,train,0.109346,0.012947,0.099587,0.369989,0.123995,HOLD,HOLD,BUY,HOLD
ADA-USD_00118,ADA-USD_00118.png,ADA-USD,crypto,2021-04-30,train,0.103044,0.014269,0.23234,0.427032,0.072404,HOLD,BUY,BUY,HOLD
ADA-USD_00119,ADA-USD_00119.png,ADA-USD,crypto,2021-05-01,train,0.094072,0.007059,0.200949,0.474664,0.153784,HOLD,BUY,BUY,HOLD
ADA-USD_00120,ADA-USD_00120.png,ADA-USD,crypto,2021-05-02,train,0.087373,-0.060128,0.179774,0.534487,0.253104,HOLD,BUY,BUY,HOLD
ADA-USD_00121,ADA-USD_00121.png,ADA-USD,crypto,2021-05-03,train,0.081478,0.106237,0.288518,0.426353,0.268086,BUY,BUY,BUY,HOLD
ADA-USD_00122,ADA-USD_00122.png,ADA-USD,crypto,2021-05-04,train,0.081065,0.191874,0.188579,0.386,0.252252,BUY,BUY,BUY,HOLD
ADA-USD_00123,ADA-USD_00123.png,ADA-USD,crypto,2021-05-05,train,0.094597,0.260617,0.325379,0.151495,0.367773,BUY,BUY,HOLD,BUY
ADA-USD_00124,ADA-USD_00124.png,ADA-USD,crypto,2021-05-06,train,0.105993,0.093134,0.051027,0.204569,0.148008,HOLD,HOLD,HOLD,HOLD
ADA-USD_00125,ADA-USD_00125.png,ADA-USD,crypto,2021-05-07,train,0.109242,0.070447,0.158568,-0.061128,0.00537,HOLD,HOLD,HOLD,HOLD
ADA-USD_00126,ADA-USD_00126.png,ADA-USD,crypto,2021-05-08,train,0.101971,-0.00531,0.192677,-0.121952,0.014885,HOLD,BUY,HOLD,HOLD
ADA-USD_00127,ADA-USD_00127.png,ADA-USD,crypto,2021-05-09,train,0.109269,0.085477,0.29443,-0.200409,-0.034836,HOLD,BUY,HOLD,HOLD
ADA-USD_00128,ADA-USD_00128.png,ADA-USD,crypto,2021-05-10,train,0.116787,-0.131253,0.265566,-0.133374,-0.108803,HOLD,BUY,HOLD,HOLD
ADA-USD_00129,ADA-USD_00129.png,ADA-USD,crypto,2021-05-11,train,0.115924,0.161863,0.211576,-0.055843,-0.012155,BUY,HOLD,HOLD,HOLD
ADA-USD_00130,ADA-USD_00130.png,ADA-USD,crypto,2021-05-12,train,0.120585,0.127915,0.127349,0.010503,-0.141147,HOLD,HOLD,HOLD,HOLD
ADA-USD_00131,ADA-USD_00131.png,ADA-USD,crypto,2021-05-13,train,0.144402,0.336538,-0.0463,0.05828,-0.077919,BUY,HOLD,HOLD,HOLD
ADA-USD_00132,ADA-USD_00132.png,ADA-USD,crypto,2021-05-14,train,0.14066,0.177445,-0.065833,-0.245994,-0.267228,BUY,HOLD,HOLD,HOLD
ADA-USD_00133,ADA-USD_00133.png,ADA-USD,crypto,2021-05-15,train,0.148856,0.013589,-0.255819,-0.354629,-0.251909,HOLD,HOLD,HOLD,HOLD
ADA-USD_00134,ADA-USD_00134.png,ADA-USD,crypto,2021-05-16,train,0.156514,-0.081605,-0.395667,-0.32088,-0.322256,HOLD,SELL,HOLD,HOLD
ADA-USD_00135,ADA-USD_00135.png,ADA-USD,crypto,2021-05-17,train,0.158712,-0.443119,-0.555122,-0.281383,-0.368263,SELL,SELL,HOLD,HOLD
ADA-USD_00136,ADA-USD_00136.png,ADA-USD,crypto,2021-05-18,train,0.148754,-0.115546,-0.271209,-0.158267,-0.315353,HOLD,HOLD,HOLD,HOLD
ADA-USD_00137,ADA-USD_00137.png,ADA-USD,crypto,2021-05-19,train,0.195469,-0.255254,-0.253264,-0.133748,-0.301453,SELL,HOLD,HOLD,HOLD
ADA-USD_00138,ADA-USD_00138.png,ADA-USD,crypto,2021-05-20,train,0.224791,-0.01283,0.184386,0.216277,-0.046335,HOLD,HOLD,HOLD,HOLD
ADA-USD_00139,ADA-USD_00139.png,ADA-USD,crypto,2021-05-21,train,0.234724,-0.311844,-0.095262,-0.056562,-0.263872,SELL,HOLD,HOLD,HOLD
ADA-USD_00140,ADA-USD_00140.png,ADA-USD,crypto,2021-05-22,train,0.222589,-0.0018,-0.026298,0.066498,-0.082616,HOLD,HOLD,HOLD,HOLD
ADA-USD_00141,ADA-USD_00141.png,ADA-USD,crypto,2021-05-23,train,0.236966,0.060799,-0.04,0.136836,-0.217538,HOLD,HOLD,HOLD,HOLD
ADA-USD_00142,ADA-USD_00142.png,ADA-USD,crypto,2021-05-24,train,0.238321,0.296389,0.17396,0.165573,-0.139154,BUY,HOLD,HOLD,HOLD
ADA-USD_00143,ADA-USD_00143.png,ADA-USD,crypto,2021-05-25,train,0.224513,0.060401,0.117558,0.024572,-0.212465,HOLD,HOLD,HOLD,HOLD
ADA-USD_00144,ADA-USD_00144.png,ADA-USD,crypto,2021-05-26,train,0.218407,-0.028288,0.109152,0.043688,-0.13711,HOLD,HOLD,HOLD,HOLD
ADA-USD_00145,ADA-USD_00145.png,ADA-USD,crypto,2021-05-27,train,0.202604,-0.237216,-0.016902,-0.151649,-0.349818,HOLD,HOLD,HOLD,HOLD
ADA-USD_00146,ADA-USD_00146.png,ADA-USD,crypto,2021-05-28,train,0.193854,-0.042623,0.111698,-0.136199,-0.274828,HOLD,HOLD,HOLD,HOLD
ADA-USD_00147,ADA-USD_00147.png,ADA-USD,crypto,2021-05-29,train,0.187926,0.142056,0.1236,-0.021234,-0.124342,HOLD,HOLD,HOLD,HOLD
ADA-USD_00148,ADA-USD_00148.png,ADA-USD,crypto,2021-05-30,train,0.194837,0.209951,0.165307,0.10272,-0.059689,HOLD,HOLD,HOLD,HOLD
ADA-USD_00149,ADA-USD_00149.png,ADA-USD,crypto,2021-05-31,train,0.187745,0.105527,0.062049,-0.001376,-0.142032,HOLD,HOLD,HOLD,HOLD
ADA-USD_00150,ADA-USD_00150.png,ADA-USD,crypto,2021-06-01,train,0.171819,0.054541,-0.108166,-0.08688,-0.230884,HOLD,HOLD,HOLD,HOLD
ADA-USD_00151,ADA-USD_00151.png,ADA-USD,crypto,2021-06-02,train,0.155412,-0.013841,-0.088371,-0.157086,-0.261476,HOLD,HOLD,HOLD,HOLD
ADA-USD_00152,ADA-USD_00152.png,ADA-USD,crypto,2021-06-03,train,0.14769,-0.055008,-0.075827,-0.167705,-0.228766,HOLD,HOLD,HOLD,HOLD
ADA-USD_00153,ADA-USD_00153.png,ADA-USD,crypto,2021-06-04,train,0.145294,-0.092271,-0.183541,-0.262612,-0.268678,HOLD,HOLD,HOLD,HOLD
ADA-USD_00154,ADA-USD_00154.png,ADA-USD,crypto,2021-06-05,train,0.139284,-0.08971,-0.1749,-0.20731,-0.159832,HOLD,HOLD,HOLD,HOLD
ADA-USD_00155,ADA-USD_00155.png,ADA-USD,crypto,2021-06-06,train,0.12544,-0.043726,-0.11403,-0.149114,-0.166256,HOLD,HOLD,HOLD,HOLD
ADA-USD_00156,ADA-USD_00156.png,ADA-USD,crypto,2021-06-07,train,0.12329,-0.03235,-0.074117,-0.354374,-0.168466,HOLD,HOLD,SELL,HOLD
ADA-USD_00157,ADA-USD_00157.png,ADA-USD,crypto,2021-06-08,train,0.123177,-0.020834,0.007011,-0.304727,-0.108617,HOLD,HOLD,HOLD,HOLD
ADA-USD_00158,ADA-USD_00158.png,ADA-USD,crypto,2021-06-09,train,0.118949,-0.10037,0.006106,-0.237037,-0.177206,HOLD,HOLD,HOLD,HOLD
ADA-USD_00159,ADA-USD_00159.png,ADA-USD,crypto,2021-06-10,train,0.113543,-0.09321,-0.091622,-0.180797,-0.185686,HOLD,HOLD,HOLD,HOLD
ADA-USD_00160,ADA-USD_00160.png,ADA-USD,crypto,2021-06-11,train,0.109302,0.017153,-0.032957,-0.198168,-0.136737,HOLD,HOLD,HOLD,HOLD
ADA-USD_00161,ADA-USD_00161.png,ADA-USD,crypto,2021-06-12,train,0.107293,0.0922,-0.014715,-0.138629,-0.063395,HOLD,HOLD,HOLD,HOLD
ADA-USD_00162,ADA-USD_00162.png,ADA-USD,crypto,2021-06-13,train,0.108802,0.076409,-0.062477,-0.103108,-0.118279,HOLD,HOLD,HOLD,HOLD
ADA-USD_00163,ADA-USD_00163.png,ADA-USD,crypto,2021-06-14,train,0.101336,-0.049854,-0.086527,-0.162408,-0.208496,HOLD,HOLD,HOLD,HOLD
ADA-USD_00164,ADA-USD_00164.png,ADA-USD,crypto,2021-06-15,train,0.093413,-0.060802,-0.290949,-0.140656,-0.221423,HOLD,SELL,HOLD,HOLD
ADA-USD_00165,ADA-USD_00165.png,ADA-USD,crypto,2021-06-16,train,0.091198,-0.121191,-0.326013,-0.144004,-0.267136,SELL,SELL,HOLD,HOLD
ADA-USD_00166,ADA-USD_00166.png,ADA-USD,crypto,2021-06-17,train,0.086142,-0.064065,-0.168321,-0.10439,-0.233605,HOLD,SELL,HOLD,HOLD
ADA-USD_00167,ADA-USD_00167.png,ADA-USD,crypto,2021-06-18,train,0.084872,-0.036417,-0.08892,-0.061061,-0.234554,HOLD,HOLD,HOLD,HOLD
ADA-USD_00168,ADA-USD_00168.png,ADA-USD,crypto,2021-06-19,train,0.078874,-0.184033,-0.119097,-0.006066,-0.178766,SELL,HOLD,HOLD,HOLD
ADA-USD_00169,ADA-USD_00169.png,ADA-USD,crypto,2021-06-20,train,0.082877,-0.187126,-0.106218,0.047478,-0.215389,SELL,HOLD,HOLD,HOLD
ADA-USD_00170,ADA-USD_00170.png,ADA-USD,crypto,2021-06-21,train,0.09661,-0.131649,-0.068024,-0.017142,-0.302343,SELL,HOLD,HOLD,HOLD
ADA-USD_00171,ADA-USD_00171.png,ADA-USD,crypto,2021-06-22,train,0.113176,0.141227,0.117849,0.185908,-0.008,BUY,HOLD,HOLD,HOLD
ADA-USD_00172,ADA-USD_00172.png,ADA-USD,crypto,2021-06-23,train,0.120477,0.085725,0.171082,0.196109,0.028135,HOLD,HOLD,HOLD,HOLD
ADA-USD_00173,ADA-USD_00173.png,ADA-USD,crypto,2021-06-24,train,0.124813,-0.001962,0.099139,0.059831,-0.037894,HOLD,HOLD,HOLD,HOLD
ADA-USD_00174,ADA-USD_00174.png,ADA-USD,crypto,2021-06-25,train,0.122662,-0.015521,-0.015214,-0.004888,-0.09475,HOLD,HOLD,HOLD,HOLD
ADA-USD_00175,ADA-USD_00175.png,ADA-USD,crypto,2021-06-26,train,0.116157,0.052913,0.10415,0.061431,-0.022518,HOLD,HOLD,HOLD,HOLD
ADA-USD_00176,ADA-USD_00176.png,ADA-USD,crypto,2021-06-27,train,0.111811,0.090174,0.117848,0.075234,0.006419,HOLD,HOLD,HOLD,HOLD
ADA-USD_00177,ADA-USD_00177.png,ADA-USD,crypto,2021-06-28,train,0.101285,0.035514,0.088109,-0.015171,-0.043437,HOLD,HOLD,HOLD,HOLD
ADA-USD_00178,ADA-USD_00178.png,ADA-USD,crypto,2021-06-29,train,0.097809,0.008164,0.058739,-0.046088,-0.031631,HOLD,HOLD,HOLD,HOLD
ADA-USD_00179,ADA-USD_00179.png,ADA-USD,crypto,2021-06-30,train,0.095588,0.018793,0.035616,-0.080767,-0.063624,HOLD,HOLD,HOLD,HOLD
ADA-USD_00180,ADA-USD_00180.png,ADA-USD,crypto,2021-07-01,train,0.090528,0.016747,0.014101,-0.123132,-0.055369,HOLD,HOLD,HOLD,HOLD
ADA-USD_00181,ADA-USD_00181.png,ADA-USD,crypto,2021-07-02,train,0.089218,0.087803,-0.0041,-0.129215,-0.009982,HOLD,HOLD,HOLD,HOLD
ADA-USD_00182,ADA-USD_00182.png,ADA-USD,crypto,2021-07-03,train,0.085168,0.007503,-0.032747,-0.173493,-0.056552,HOLD,HOLD,HOLD,HOLD
ADA-USD_00183,ADA-USD_00183.png,ADA-USD,crypto,2021-07-04,train,0.084386,0.007942,-0.0516,-0.1727,-0.071264,HOLD,HOLD,HOLD,HOLD
ADA-USD_00184,ADA-USD_00184.png,ADA-USD,crypto,2021-07-05,train,0.080627,-0.038495,-0.078462,-0.262867,-0.066018,HOLD,HOLD,SELL,HOLD
ADA-USD_00185,ADA-USD_00185.png,ADA-USD,crypto,2021-07-06,train,0.075913,-0.054676,-0.066053,-0.285201,-0.020374,HOLD,HOLD,SELL,HOLD
ADA-USD_00186,ADA-USD_00186.png,ADA-USD,crypto,2021-07-07,train,0.069438,-0.04957,-0.114147,-0.193908,-0.022758,HOLD,HOLD,SELL,HOLD
ADA-USD_00187,ADA-USD_00187.png,ADA-USD,crypto,2021-07-08,train,0.068358,-0.048953,-0.105795,-0.167975,-0.00095,HOLD,HOLD,HOLD,HOLD
ADA-USD_00188,ADA-USD_00188.png,ADA-USD,crypto,2021-07-09,train,0.067556,0.013441,-0.083825,-0.097725,0.100434,HOLD,HOLD,HOLD,HOLD
ADA-USD_00189,ADA-USD_00189.png,ADA-USD,crypto,2021-07-10,train,0.06292,-0.025803,-0.139541,-0.089862,0.056441,HOLD,SELL,HOLD,HOLD
ADA-USD_00190,ADA-USD_00190.png,ADA-USD,crypto,2021-07-11,train,0.058713,-0.054606,-0.130774,-0.083949,0.100703,HOLD,SELL,HOLD,HOLD
ADA-USD_00191,ADA-USD_00191.png,ADA-USD,crypto,2021-07-12,train,0.058822,-0.065827,-0.130086,-0.068815,0.215629,HOLD,SELL,HOLD,HOLD
ADA-USD_00192,ADA-USD_00192.png,ADA-USD,crypto,2021-07-13,train,0.058109,-0.072448,-0.159587,-0.028267,0.312784,SELL,SELL,HOLD,BUY
ADA-USD_00193,ADA-USD_00193.png,ADA-USD,crypto,2021-07-14,train,0.059541,-0.074964,-0.180374,0.014456,0.365827,SELL,SELL,HOLD,BUY
ADA-USD_00194,ADA-USD_00194.png,ADA-USD,crypto,2021-07-15,train,0.060089,-0.073933,-0.077525,0.017143,0.52607,SELL,HOLD,HOLD,BUY
ADA-USD_00195,ADA-USD_00195.png,ADA-USD,crypto,2021-07-16,train,0.060276,-0.03282,-0.030742,0.067763,0.583208,HOLD,HOLD,HOLD,BUY
ADA-USD_00196,ADA-USD_00196.png,ADA-USD,crypto,2021-07-17,train,0.056897,-0.045849,0.02739,0.119233,0.614163,HOLD,HOLD,HOLD,BUY
ADA-USD_00197,ADA-USD_00197.png,ADA-USD,crypto,2021-07-18,train,0.054458,-0.104206,0.050884,0.116941,0.573118,SELL,HOLD,HOLD,BUY
ADA-USD_00198,ADA-USD_00198.png,ADA-USD,crypto,2021-07-19,train,0.055497,-0.013267,0.037151,0.101436,0.487114,HOLD,HOLD,HOLD,BUY
ADA-USD_00199,ADA-USD_00199.png,ADA-USD,crypto,2021-07-20,train,0.061562,0.056397,0.11559,0.196849,0.631681,HOLD,BUY,BUY,BUY
ADA-USD_00200,ADA-USD_00200.png,ADA-USD,crypto,2021-07-21,train,0.076444,0.1328,0.190882,0.264827,0.832362,BUY,BUY,BUY,BUY
ADA-USD_00201,ADA-USD_00201.png,ADA-USD,crypto,2021-07-22,train,0.072477,0.054476,0.094217,0.17115,0.74385,HOLD,HOLD,HOLD,BUY
ADA-USD_00202,ADA-USD_00202.png,ADA-USD,crypto,2021-07-23,train,0.069479,0.035073,0.079324,0.167025,0.719403,HOLD,HOLD,HOLD,BUY
ADA-USD_00203,ADA-USD_00203.png,ADA-USD,crypto,2021-07-24,train,0.065626,0.042351,0.081663,0.198159,0.810759,HOLD,HOLD,BUY,BUY
ADA-USD_00204,ADA-USD_00204.png,ADA-USD,crypto,2021-07-25,train,0.061936,0.035792,0.069553,0.146303,0.860835,HOLD,HOLD,HOLD,BUY
ADA-USD_00205,ADA-USD_00205.png,ADA-USD,crypto,2021-07-26,train,0.072633,0.043799,0.070116,0.184652,0.795238,HOLD,HOLD,HOLD,BUY
ADA-USD_00206,ADA-USD_00206.png,ADA-USD,crypto,2021-07-27,train,0.073485,0.020131,0.040164,0.284444,0.777361,HOLD,HOLD,BUY,BUY
ADA-USD_00207,ADA-USD_00207.png,ADA-USD,crypto,2021-07-28,train,0.069583,0.023582,0.065528,0.341051,0.684757,HOLD,HOLD,BUY,BUY
ADA-USD_00208,ADA-USD_00208.png,ADA-USD,crypto,2021-07-29,train,0.064261,0.029813,0.069997,0.351371,0.830242,HOLD,HOLD,BUY,BUY
ADA-USD_00209,ADA-USD_00209.png,ADA-USD,crypto,2021-07-30,train,0.062635,0.025865,0.076481,0.508926,0.796392,HOLD,HOLD,BUY,BUY
ADA-USD_00210,ADA-USD_00210.png,ADA-USD,crypto,2021-07-31,train,0.058719,0.000852,0.06852,0.515445,0.78019,HOLD,HOLD,BUY,BUY
ADA-USD_00211,ADA-USD_00211.png,ADA-USD,crypto,2021-08-01,train,0.059609,0.031767,0.106316,0.49493,0.726052,HOLD,HOLD,BUY,BUY
ADA-USD_00212,ADA-USD_00212.png,ADA-USD,crypto,2021-08-02,train,0.057003,0.04368,0.080245,0.456177,0.74383,HOLD,HOLD,BUY,BUY
ADA-USD_00213,ADA-USD_00213.png,ADA-USD,crypto,2021-08-03,train,0.061569,0.056447,0.120367,0.385678,0.7845,HOLD,BUY,BUY,BUY
ADA-USD_00214,ADA-USD_00214.png,ADA-USD,crypto,2021-08-04,train,0.060019,0.026574,0.203186,0.434832,0.775177,HOLD,BUY,BUY,BUY
ADA-USD_00215,ADA-USD_00215.png,ADA-USD,crypto,2021-08-05,train,0.057518,0.066132,0.267106,0.567535,0.768378,HOLD,BUY,BUY,BUY
ADA-USD_00216,ADA-USD_00216.png,ADA-USD,crypto,2021-08-06,train,0.055661,0.029629,0.274439,0.5727,0.714742,HOLD,BUY,BUY,BUY
ADA-USD_00217,ADA-USD_00217.png,ADA-USD,crypto,2021-08-07,train,0.056595,0.052699,0.421225,0.552378,0.730689,HOLD,BUY,BUY,BUY
ADA-USD_00218,ADA-USD_00218.png,ADA-USD,crypto,2021-08-08,train,0.056814,0.128636,0.398949,0.612599,0.655224,BUY,BUY,BUY,BUY
ADA-USD_00219,ADA-USD_00219.png,ADA-USD,crypto,2021-08-09,train,0.058962,0.23054,0.418181,0.714532,0.561131,BUY,BUY,BUY,BUY
ADA-USD_00220,ADA-USD_00220.png,ADA-USD,crypto,2021-08-10,train,0.072848,0.210519,0.341641,0.610587,0.51579,BUY,BUY,BUY,BUY
ADA-USD_00221,ADA-USD_00221.png,ADA-USD,crypto,2021-08-11,train,0.080971,0.244613,0.141398,0.492917,0.408973,BUY,HOLD,BUY,BUY
ADA-USD_00222,ADA-USD_00222.png,ADA-USD,crypto,2021-08-12,train,0.083718,0.197976,0.159309,0.343706,0.282885,BUY,BUY,BUY,HOLD
ADA-USD_00223,ADA-USD_00223.png,ADA-USD,crypto,2021-08-13,train,0.096099,0.173372,0.28616,0.478871,0.36752,BUY,BUY,BUY,HOLD
ADA-USD_00224,ADA-USD_00224.png,ADA-USD,crypto,2021-08-14,train,0.093071,-0.026884,0.140255,0.287466,0.189487,HOLD,HOLD,BUY,HOLD
ADA-USD_00225,ADA-USD_00225.png,ADA-USD,crypto,2021-08-15,train,0.093368,-0.128914,0.105454,0.264746,0.091073,SELL,HOLD,BUY,HOLD
ADA-USD_00226,ADA-USD_00226.png,ADA-USD,crypto,2021-08-16,train,0.089754,-0.028331,0.223986,0.231122,0.099313,HOLD,BUY,HOLD,HOLD
ADA-USD_00227,ADA-USD_00227.png,ADA-USD,crypto,2021-08-17,train,0.092425,0.155038,0.3386,0.287653,0.184857,BUY,BUY,BUY,HOLD
ADA-USD_00228,ADA-USD_00228.png,ADA-USD,crypto,2021-08-18,train,0.099037,0.243469,0.345276,0.398822,0.228411,BUY,BUY,BUY,HOLD
ADA-USD_00229,ADA-USD_00229.png,ADA-USD,crypto,2021-08-19,train,0.111248,0.14412,0.261271,0.340345,0.106885,BUY,BUY,BUY,HOLD
ADA-USD_00230,ADA-USD_00230.png,ADA-USD,crypto,2021-08-20,train,0.107214,0.111197,0.043276,0.200843,-0.024245,HOLD,HOLD,HOLD,HOLD
ADA-USD_00231,ADA-USD_00231.png,ADA-USD,crypto,2021-08-21,train,0.100589,0.171461,0.180609,0.142041,-0.074043,BUY,HOLD,HOLD,HOLD
ADA-USD_00232,ADA-USD_00232.png,ADA-USD,crypto,2021-08-22,train,0.102777,0.110908,0.156313,0.178311,-0.165485,HOLD,HOLD,HOLD,HOLD
ADA-USD_00233,ADA-USD_00233.png,ADA-USD,crypto,2021-08-23,train,0.102515,0.008954,0.051095,0.042625,-0.311682,HOLD,HOLD,HOLD,HOLD
ADA-USD_00234,ADA-USD_00234.png,ADA-USD,crypto,2021-08-24,train,0.1048,-0.140286,-0.06523,-0.153401,-0.252592,SELL,HOLD,HOLD,HOLD
ADA-USD_00235,ADA-USD_00235.png,ADA-USD,crypto,2021-08-25,train,0.1,0.078803,0.018708,-0.094797,-0.154761,HOLD,HOLD,HOLD,HOLD
ADA-USD_00236,ADA-USD_00236.png,ADA-USD,crypto,2021-08-26,train,0.101747,0.039162,0.047303,-0.083944,-0.182544,HOLD,HOLD,HOLD,HOLD
ADA-USD_00237,ADA-USD_00237.png,ADA-USD,crypto,2021-08-27,train,0.111621,0.119015,0.155948,-0.060821,-0.096823,HOLD,HOLD,HOLD,HOLD
ADA-USD_00238,ADA-USD_00238.png,ADA-USD,crypto,2021-08-28,train,0.104265,-0.074378,0.008133,-0.111351,-0.287525,HOLD,HOLD,HOLD,HOLD
